Text1,Text2,Similarity
"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .","Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 .",0.9178079216053724
"Comptel Corporation Sami Ervio President and CEO , Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .",COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,1.0
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",1.0000000000000002
As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,1.0000000000000002
The reduction notice applied to 17 people .,The reduction notice applied to 17 people .,1.0000000000000002
"The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .","The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .",1.0000000000000002
$TSPT  long 8.00,@pierrules: $SIRI LONG!!,1.0
$TSPT  long 8.00,Long $PCLN,1.0
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,1.0000000000000002
"`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''","`` However , the rapidly increasing costs and the strengthening of the euro were challenging for the whole industry , and they impacted on our results . ''",1.0000000000000002
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .",1.0
"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .","Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",1.0000000000000002
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",1.0000000000000002
$FB watching for bounce tomorrow,"$FB trending nicely, intraday.",0.913675368441734
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .","According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",1.0
"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .","Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .",1.0
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",0.9999999999999999
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .","The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",1.0000000000000002
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''","In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",1.0000000000000002
The Finnish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,The Finnish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,1.0
"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .","Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .",1.0000000000000004
"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .","Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",1.0
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .","When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",1.0
"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .","Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",1.0
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",1.0
Glencore blames rivals for creating metals glut,FDA approves Shire's Vyvanse for binge-eating disorder,1.0
Glencore blames rivals for creating metals glut,CRH's concrete bid for Holcim Lafarge assets,1.0
Glencore blames rivals for creating metals glut,$MTD (Mettler-Toledo) ready for a breakout,1.0
Glencore blames rivals for creating metals glut,Credit Suisse poaches Prudential's Thiam for Asian push,1.0
Glencore blames rivals for creating metals glut,WPP wins race for 'programmatic buying' agency Essence Digital,1.0
Glencore blames rivals for creating metals glut,EU regulator backs approval for GSK injectable asthma drug,1.0
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .","Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",1.0000000000000002
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .","( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",1.0000000000000004
New Credit Suisse boss faces stiff challenge in Asia,$YHOO making new HOD,0.9048371686124076
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .","Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",1.0000000000000002
"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .","Operating profit was EUR -0.1 mn , down from EUR 1.3 mn .",1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,"Earnings per share EPS amounted to EUR0 .03 , up from the loss of EUR0 .08 .",0.9100081467629794
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,0.9907903384354406
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,1.0
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,1.0
FDA approves Shire's Vyvanse for binge-eating disorder,CRH's concrete bid for Holcim Lafarge assets,1.0
FDA approves Shire's Vyvanse for binge-eating disorder,$MTD (Mettler-Toledo) ready for a breakout,1.0
FDA approves Shire's Vyvanse for binge-eating disorder,Credit Suisse poaches Prudential's Thiam for Asian push,1.0
FDA approves Shire's Vyvanse for binge-eating disorder,WPP wins race for 'programmatic buying' agency Essence Digital,1.0
FDA approves Shire's Vyvanse for binge-eating disorder,EU regulator backs approval for GSK injectable asthma drug,1.0
Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,1.0000000000000002
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .","Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",1.0000000000000002
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,0.9743855751652485
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",0.9196399070988951
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .",1.0000000000000002
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",0.9065907779946599
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .",0.9196399070988951
They are also upset that some of the machinery and work is taken over to Poland .,They are also upset that some of the machinery and work is taken over to Poland .,1.0000000000000002
"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .","Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",1.0
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,1.0
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .","Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",1.0000000000000002
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .","Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",1.0
